org;lum;agg;int;atm;col;com;dep;catr;infra;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;situ;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav;gps;lat;long;adr;numac;codeinsee;geoflamatch;nbimplique
5;1;6;1;1;6;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;666;0;VESPINS ROUTE DES;;10.8;;;;;259072;6123;O;2
5;1;6;1;1;3;27;60;4;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;33;0;JUIN BOULEVARD MARECHAL;;10.8;;;;;259073;6027;O;2
5;1;6;2;2;2;123;60;2;5;0;0;;3;3;;;0;1;1;1;0;1;0;2;;;;;;10.8;;;;;259074;6123;O;3
5;5;6;3;1;3;27;60;4;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;2;;0;BESSET AVENUE CYRILLE;;10.8;;;;;259075;6027;O;2
5;1;6;1;1;6;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;PLAGE BOULEVARD DE LA;;10.8;;;;;259076;6027;O;2
5;1;6;1;1;4;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;3;2;;0;GARE ROUTE DE LA;;10.8;;;;;259077;6123;O;4
5;1;6;1;1;3;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;737;0;SAUVAIGO PIERRE AVENUE;;10.8;;;;;259078;6123;O;2
5;1;6;2;1;6;27;60;4;5;0;0;;2;3;;;0;1;1;1;0;1;0;1;2;;0;GAUDE AVENUE DE LA;;10.8;;;;;259079;6027;O;2
5;1;6;1;1;2;27;60;4;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;2;;0;ALPES AVENUE DES;;10.8;;;;;259080;6027;O;2
5;1;6;3;1;3;27;60;4;5;0;0;;3;3;;;0;1;1;1;0;1;0;1;2;;0;PLAGE BOULEVARD DE LA;;10.8;;;;;259081;6027;O;2
5;1;6;3;1;3;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;50;0;PUGETS AVENUE DES;;10.8;;;;;259082;6123;O;2
5;1;6;3;1;3;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;PUGETS AVENUE DES;;10.8;;;;;259083;6123;O;2
5;1;1;9;1;4;123;60;4;0;0;0;;1;3;;;0;1;1;1;0;1;0;3;2;;0;BERENGER LEON AVENUE;;10.8;;;;;259084;6123;O;4
5;1;6;1;1;2;123;60;4;0;0;0;;1;3;;;0;1;1;1;0;1;0;2;2;;0;JUIN MARECHAL AVENUE;;10.8;;;;;259085;6123;O;3
5;5;6;3;1;3;27;60;4;5;0;0;;3;3;;;0;1;1;1;0;1;0;1;2;;0;PLAGE BOULEVARD DE LA;;10.8;;;;;259086;6027;O;2
5;1;6;3;1;6;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;0;2;;0;LECLERC GENERAL AVENUE;;10.8;;;;;259087;6123;O;1
5;5;7;1;9;6;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;0;9;0;0;MIDI (BOULEVARD DU);;10.8;;;;;259088;6029;O;1
5;5;7;2;1;3;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;0;9;0;0;MIDI (BOULEVARD DU);;10.8;;;;;259089;6029;O;1
5;1;7;1;1;3;29;60;2;0;0;0;;2;2;;;0;3;3;1;0;1;0;1;9;1;0;PICAUD (AVENUE DR) BOCCA;;10.8;;;;;259090;6029;O;2
5;1;7;2;1;6;29;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;1;0;0;MERLE (RUE);;10.8;;;;;259091;6029;O;2
5;5;7;1;1;3;29;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;;0;PICAUD (AVENUE DR) BOCCA;;10.8;;;;;259092;6029;O;2
5;1;7;3;1;3;29;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;9;0;0;ROUBINE (AVENUE DE LA);;10.8;;;;;259093;6029;O;2
5;1;6;1;1;3;69;60;3;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;1;;0;PLAN (ROUTE DU) -D304-;;10.8;;;;;259094;6069;O;2
5;1;6;3;1;3;69;60;3;0;0;0;;2;2;;;0;2;1;1;0;1;0;1;1;;0;FRAGONARD (BOULEVARD ET IMPASSE);;10.8;;;;;259095;6069;O;2
5;5;6;1;1;3;83;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;0;2;1;100;0;SOLEIL (PROMENADE DU, N° 2 A 848));;10.8;;;;;259096;6083;O;3
5;1;6;1;1;2;83;60;3;0;0;0;;3;3;;;0;1;1;1;0;1;0;0;1;25;0;SOSPEL (AVENUE DE, N° 1 A 55);;10.8;;;;;259097;6083;O;1
5;1;5;1;1;3;104;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;7;0;CAP MARTIN (PROMENADE DU);;10.8;;;;;259098;6104;O;2
5;5;6;4;1;3;83;60;3;0;0;0;;1;1;;;0;0;0;0;0;1;0;1;1;3;0;SOSPEL (ROUTE DE );;10.8;;;;;259099;6083;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;3;;;3;1;1;1;0;1;0;1;1;0;0;ARSON (RUE);;10.8;;;;;259100;6088;O;2
5;1;9;1;1;2;88;60;3;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;0;0;RD 6007;;10.8;;;;;259101;6088;O;2
5;5;9;1;1;6;88;60;3;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;1;25;0;ANGLAIS PLAGE (N°1 AU 43);;10.8;;;;;259102;6088;O;2
5;2;9;1;1;7;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;0;0;DIABLES BLEUS (AV. DES);;10.8;;;;;259103;6088;O;2
5;5;9;2;1;3;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;0;1;1;0;0;RAYNAUD (BD AUGUSTE);;10.8;;;;;259104;6088;O;2
5;1;9;1;1;2;88;60;4;1;0;0;;1;0;;;0;1;1;1;0;1;0;1;1;103;0;ANGLAIS (DU N° 45 AU N° 112);;10.8;;;;;259105;6088;O;2
5;5;9;2;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;2;0;1;0;1;1;0;0;ROQUEBILLIERE (R. DE);;10.8;;;;;259106;6088;O;2
5;5;9;2;1;3;88;60;4;2;0;0;;1;3;;;0;1;1;1;0;1;0;2;1;0;0;COMBOUL (AV. RAYMOND);;10.8;;;;;259107;6088;O;3
5;1;9;1;1;6;88;60;4;0;0;0;;2;0;;;0;1;1;1;0;1;0;1;1;5;0;VERNIER (R.);;10.8;;;;;259108;6088;O;2
5;1;1;1;1;2;88;60;3;0;0;0;;3;3;;;0;1;1;1;0;1;0;1;1;0;0;CORNIGLION MOLINIER (BD);;10.8;;;;;259109;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;0;0;MATISSE (AV. HENRI);;10.8;;;;;259110;6088;O;2
5;1;9;1;1;7;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;1;3;0;REINE-JEANNE (R.);;10.8;;;;;259111;6088;O;2
5;5;9;1;1;2;88;60;4;0;0;0;;3;3;;;3;1;1;1;0;1;0;1;1;16;0;CASSIN (BD RENE);;10.8;;;;;259112;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;1;21;0;SAINT-AUGUSTIN (AV. DE);;10.8;;;;;259113;6088;O;2
1;2;5;1;1;3;48;60;3;0;15;0;;2;2;1;300;0;1;2;1;0;1;0;1;;;;;;10.8;;0;0;;259114;6048;O;2
1;1;5;1;1;6;48;60;3;0;15;0;;2;2;4;700;0;0;1;1;0;1;0;0;;;;;;10.8;;0;0;;259115;6048;O;1
1;1;1;1;1;1;39;60;4;0;1;0;;2;2;1;800;0;0;4;1;0;1;0;1;;;;;;10.8;;0;0;;259116;6039;O;2
1;1;1;1;1;1;92;60;3;0;21;0;;0;2;5;300;0;1;3;1;0;1;0;1;;;;;;10.8;;0;0;;259117;6092;O;2
1;1;1;1;3;6;46;60;3;1;6202;0;;3;5;103;800;0;3;1;1;0;1;0;1;;;;;;10.8;;0;0;;259118;6046;O;2
1;1;5;1;1;1;161;60;3;0;6007;0;;3;0;0;0;0;0;1;1;0;1;0;1;;;;;;10.8;;0;0;;259119;6161;O;2
1;1;5;1;1;2;161;60;3;0;6097;0;;2;2;0;0;0;1;1;1;0;1;0;1;;;;;;10.8;;4363300;713300;;259120;6161;O;2
1;5;5;1;1;6;65;60;4;0;0;0;;2;1;0;0;0;2;1;1;0;1;0;0;;;;;;10.8;;4371000;715100;;259121;6065;O;1
1;1;1;1;1;1;33;60;3;0;2210;0;;2;2;0;0;0;0;0;0;0;1;0;2;;;;;;10.8;;0;0;;259122;6033;O;3
1;1;1;1;1;6;88;60;1;0;8;0;;1;2;185;850;0;1;3;1;0;1;0;0;;;;;;10.8;;4367400;720100;;259123;6088;O;1
1;1;1;1;1;6;123;60;1;0;8;8;A;1;4;184;600;0;0;1;1;0;1;0;0;;;;;;10.8;;0;0;;259124;6123;O;1
1;1;5;1;1;1;85;60;3;3;35;0;;2;0;0;0;0;0;1;1;0;1;0;1;;;;;;10.8;;0;0;;259125;6085;O;2
1;1;5;1;1;6;152;60;3;5;3;0;;2;0;0;0;0;3;1;1;0;1;0;1;;;;;;10.8;;0;0;;259126;6152;O;2
5;1;7;1;1;3;4;60;4;0;0;0;;1;1;1;0;0;1;1;1;0;1;0;1;0;;0;NIQUET AV.;;10.8;;;;;259127;6004;O;2
5;1;7;1;1;3;4;60;4;0;0;0;;0;1;1;0;0;2;2;1;0;1;0;1;0;;0;COMBES CH.DES;;10.8;;;;;259128;6004;O;2
5;1;7;1;1;3;4;60;2;5;0;0;;1;2;1;0;0;1;3;1;0;1;0;1;0;;0;EUCALYPTUS AV.ET CH.DES;;10.8;;;;;259129;6004;O;2
5;1;7;1;1;5;4;60;2;0;0;0;;0;2;;;0;1;1;1;0;1;0;2;1;69;0;NICE(RN.7) AV.ET RTE DE;;10.8;;;;;259130;6004;O;3
5;1;1;1;1;3;4;60;2;0;0;0;;2;2;1;0;0;1;1;1;0;1;0;1;0;;0;NICE(RN.7) AV.ET RTE DE;;10.8;;;;;259131;6004;O;2
5;1;7;1;1;6;4;60;4;0;0;0;;1;1;1;0;0;1;1;1;0;1;0;1;0;;0;OLIVIER AV.DES FRERES;;10.8;;;;;259132;6004;O;2
5;1;7;1;1;3;4;60;3;0;0;0;;1;1;;;0;2;1;1;0;1;0;1;1;2208;0;GRASSE RTE DE;;10.8;;;;;259133;6004;O;2
5;1;6;1;1;3;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;2;1;347;0;DE GAULLE GENERAL AVENUE;;10.8;;;;;259134;6123;O;3
5;5;6;1;1;2;27;60;3;0;0;0;;3;3;;;0;1;1;1;0;1;0;1;1;1;0;PLAGE BOULEVARD DE LA;;10.8;;;;;259135;6027;O;2
5;1;6;3;1;3;27;60;3;5;0;0;;4;2;;;0;1;1;1;0;1;0;1;2;;0;PLAGE BOULEVARD DE LA;;10.8;;;;;259136;6027;O;2
5;1;6;3;1;2;27;60;4;5;0;0;;1;2;;;0;1;1;1;0;1;0;1;2;;0;JUIN BOULEVARD MARECHAL;;10.8;;;;;259137;6027;O;2
5;5;6;1;1;3;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;101;0;VAL FLEURI CHEMIN DU;;10.8;;;;;259138;6027;O;2
5;1;6;1;1;3;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;GARE AVENUE DE LA;;10.8;;;;;259139;6027;O;2
5;1;6;2;1;6;27;60;4;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;2;;0;NICE AVENUE DE (RN7);;10.8;;;;;259140;6027;O;2
5;1;6;1;1;4;27;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;94;0;NICE AVENUE DE (RN7);;10.8;;;;;259141;6027;O;2
5;1;7;2;1;5;29;60;2;0;0;0;;2;3;;;0;1;1;1;0;1;0;2;9;0;0;PICAUD (AVENUE DR) BOCCA;;10.8;;;;;259142;6029;O;3
5;1;6;3;1;6;30;60;4;0;0;0;;1;2;;;0;1;2;1;0;1;0;1;1;0;0;JEANPIERRE (AVENUE MAURICE);;10.8;;;;;259143;6030;O;2
5;1;7;3;1;7;29;60;2;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;9;0;0;ANCIENS COMBATTANTS D'AFN (AVENUE DES);;10.8;;;;;259144;6029;O;2
5;1;6;1;1;3;30;60;4;0;0;0;;2;2;;;0;1;3;1;0;1;0;1;1;0;0;BUFFON (RUE DE);;10.8;;;;;259145;6030;O;2
5;1;7;2;1;3;29;60;4;0;0;0;;2;4;;;0;2;1;1;0;1;0;1;1;0;0;CARNOT (BOULEVARD);;10.8;;;;;259146;6029;O;2
5;1;7;3;1;3;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;9;0;0;TONNER (AVENUE FRANCIS);;10.8;;;;;259147;6029;O;2
5;1;6;2;1;3;30;60;4;0;0;0;;2;2;;;0;2;3;1;0;1;0;2;9;0;0;COLLINES (CHEMIN DES);;10.8;;;;;259148;6030;O;3
5;1;6;1;1;2;69;60;3;0;0;0;;2;0;;;0;2;1;1;0;1;0;1;1;;0;CANNES (ROUTE DE)  -RD 6085-;;10.8;;;;;259149;6069;O;2
5;1;6;1;1;6;69;60;3;0;0;0;;2;2;;;0;2;1;1;0;1;0;1;1;;0;RAYBAUD (AVENUE FELIX)  - D609-;;10.8;;;;;259150;6069;O;2
5;5;6;1;1;7;69;60;3;0;0;0;;2;2;;;0;1;3;1;0;1;0;0;1;65;0;DRAGUIGNAN (ROUTE DE) - D2562-;;10.8;;;;;259151;6069;O;1
5;1;5;1;1;5;104;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;2;1;246;0;BRIAND (AVENUE ARISTIDE);;10.8;;;;;259152;6104;O;3
5;1;5;1;1;6;12;60;4;0;0;0;;2;2;;;0;2;1;1;0;1;0;1;1;48;0;VILLAINE (AVENUE DE);;10.8;;;;;259153;6012;O;2
5;1;6;1;1;6;83;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;32;0;DE GAULLE (AVENUE GENERAL);;10.8;;;;;259154;6083;O;2
5;1;6;1;1;1;83;60;4;0;0;0;;2;2;;;0;3;2;1;0;1;0;1;1;251;0;COLLE (CHEMIN DE LA);;10.8;;;;;259155;6083;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;8;0;ACCHIARDI DE ST LEGER (RUE);;10.8;;;;;259156;6088;O;2
5;5;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;2;2;1;0;1;0;0;1;0;0;ROI ROBERT COMTE DE PROVENCE (AV. DU);;10.8;;;;;259157;6088;O;1
5;5;9;2;1;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;0;0;BINET (RUE ALFRED);;10.8;;;;;259158;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;2;1;1;0;1;0;1;1;39;0;MATISSE (AV. HENRI);;10.8;;;;;259159;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;2;1;0;1;0;1;1;359;0;STE-MARGUERITE (AV.) (A PARTIR DU 62/63);;10.8;;;;;259160;6088;O;2
5;5;9;1;1;6;88;60;4;0;0;0;;3;4;;;0;1;1;0;0;1;0;0;1;270;0;TURIN (RTE DE);;10.8;;;;;259161;6088;O;1
5;1;1;1;1;2;88;60;4;0;0;0;;3;8;;;0;1;1;1;0;1;0;1;1;0;0;ANGLAIS (A PARTIR DU N° 351);;10.8;;;;;259162;6088;O;2
5;1;9;1;1;7;88;60;3;0;0;0;;1;3;;;0;1;1;1;0;1;0;1;1;0;0;VOIE RAPIDE;;10.8;;;;;259163;6088;O;2
5;1;9;1;1;1;88;60;4;0;0;0;;2;2;;;0;2;2;1;0;1;0;1;1;123;0;STE-MARGUERITE (AV.) (A PARTIR DU 62/63);;10.8;;;;;259164;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;49;0;GRACE DE MONACO (BD PR.);;10.8;;;;;259165;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;1;0;0;VOIE RAPIDE;;10.8;;;;;259166;6088;O;2
5;5;9;1;1;3;88;60;4;0;0;0;;3;5;;;0;1;1;1;0;1;0;1;1;223;0;ANGLAIS PLAGE (DU 114/263);;10.8;;;;;259167;6088;O;2
5;1;1;1;1;3;159;60;2;0;0;0;;2;2;;;0;1;2;1;0;1;0;1;1;2300;0;BELLAVISTA (AVENUE);;10.8;;;;;259168;6159;O;2
5;1;9;2;1;6;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;1;0;0;GUBERNATIS (R.);;10.8;;;;;259169;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;1;31;0;GORBELLA (BD DE);;10.8;;;;;259170;6088;O;2
5;1;9;1;1;2;88;60;3;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;1;93;0;ETATS UNIS (QUAI DES);;10.8;;;;;259171;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;0;;;0;1;1;0;0;1;0;1;1;175;0;AVENUE EMMANUEL PONTREMOLI;;10.8;;;;;259172;6088;O;2
5;5;9;1;1;6;88;60;3;0;0;0;;0;1;;;1;1;1;4;0;1;0;2;1;99;0;ETATS UNIS (QUAI DES);;10.8;;;;;259173;6088;O;3
5;5;9;2;1;3;88;60;3;0;0;0;;1;1;;;0;1;1;1;0;1;0;2;1;0;0;CASSIN (BD RENE);;10.8;;;;;259174;6088;O;3
1;1;1;1;1;2;48;60;3;0;15;0;;2;2;0;0;0;1;1;1;0;1;0;1;;;;;;10.8;;0;0;;259175;6048;O;2
1;1;1;1;1;7;91;60;4;0;0;0;;2;2;0;0;0;1;2;3;0;1;0;1;;;;;;10.8;;0;0;;259176;6091;O;2
1;5;4;1;1;3;11;60;3;5;125;1;A;2;2;0;0;0;1;0;1;0;1;0;1;;;;;;10.8;;4370600;732800;;259177;6011;O;2
1;1;5;1;1;3;44;60;3;0;6;6;;2;0;0;0;0;0;1;1;0;1;0;1;;;;;;10.8;;0;0;;259178;6044;O;2
1;1;5;1;1;3;161;60;2;0;2;7;;2;0;0;0;0;1;1;1;0;1;0;1;;;;;;10.8;;0;0;;259179;6161;O;2
1;1;5;1;1;1;161;60;2;5;2;7;;2;2;0;0;0;0;1;1;0;1;0;1;;;;;;10.8;;0;0;;259180;6161;O;2
1;1;1;1;1;2;161;60;3;0;2085;0;;2;2;0;0;0;0;1;1;0;1;0;1;;;;;;10.8;;0;0;;259181;6161;O;2
1;2;5;1;1;3;157;60;3;5;36;0;;3;0;0;0;0;2;1;1;0;1;0;1;;;;;;10.8;;0;0;;259183;6157;O;2
1;3;1;1;1;5;64;60;3;0;1;0;;2;2;3;700;0;1;1;1;0;1;0;2;;;;;;10.8;;0;0;;259184;6064;O;3
1;1;1;1;1;2;33;60;3;0;901;0;;2;4;0;400;0;1;1;1;0;1;0;1;;;;;;10.8;;4380200;719900;;259185;6033;O;2
1;1;1;1;1;6;23;60;3;0;6204;0;;2;3;12;900;0;1;2;3;0;1;0;0;;;;;;10.8;;0;0;;259186;6023;O;1
1;1;1;1;1;3;59;60;3;0;6007;0;;2;2;57;660;0;2;3;1;0;1;0;1;;;;;;10.8;;0;0;;259188;6059;O;2
1;1;1;1;1;6;78;60;3;0;6202;0;;2;0;81;950;0;1;1;0;0;1;0;0;;;;;;10.8;;4392000;717200;;259189;6078;O;1
1;5;5;1;1;2;85;60;3;0;6085;0;;2;0;60;200;0;1;1;1;0;1;0;1;;;;;;10.8;;0;0;;259190;6085;O;2
1;3;1;1;1;6;85;60;3;0;135;0;;2;2;0;0;0;3;3;3;0;1;0;2;;;;;;10.8;;0;0;;259191;6085;O;3
1;1;1;1;1;1;90;60;4;0;0;0;;2;2;0;0;0;1;0;1;0;1;0;1;;;;;;10.8;;4359400;693600;;259192;6090;O;2
5;1;7;1;1;6;4;60;4;0;0;0;;2;2;;;0;1;0;1;0;1;0;1;1;45;0;CHANCEL BD;;10.8;;;;;259193;6004;O;2
5;1;7;9;1;3;4;60;4;0;0;0;;3;2;1;0;0;1;0;1;0;1;0;1;0;;0;POINCARE BD RAYMOND;;10.8;;;;;259194;6004;O;2
5;5;7;1;2;7;4;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;3;0;CANNES(RN.7) AV.DE;;10.8;;;;;259195;6004;O;2
5;5;7;8;1;6;4;60;4;0;0;0;;1;2;1;0;0;1;1;1;0;1;0;1;0;;0;HONORAT RUE ST;;10.8;;;;;259196;6004;O;2
5;1;1;1;1;6;4;60;4;0;0;0;;3;2;1;0;0;1;1;1;0;1;0;1;0;;0;GREC AV.JULES;;10.8;;;;;259197;6004;O;2
5;5;7;1;1;3;4;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;3;1;58;0;NICE(RN.7) AV.ET RTE DE;;10.8;;;;;259198;6004;O;4
5;1;6;1;1;3;27;60;4;2;0;0;;2;3;;;0;1;1;1;0;1;0;1;2;;0;JUIN BOULEVARD MARECHAL;;10.8;;;;;259199;6027;O;2
5;1;6;1;1;6;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;MOATTI PASSAGE;;10.8;;;;;259200;6123;O;2
5;1;6;2;1;3;27;60;4;4;0;0;;2;3;;;0;1;1;1;0;1;0;1;2;;0;VAL EN SOL AVENUE DE;;10.8;;;;;259201;6027;O;2
5;1;6;1;1;4;27;60;4;3;0;0;;3;2;;;0;1;1;1;0;1;0;2;1;71;0;ALPES AVENUE DES;;10.8;;;;;259202;6027;O;3
5;1;6;3;1;3;27;60;4;3;0;0;;1;1;;;0;1;1;1;0;1;0;2;2;;0;GARE AVENUE DE LA;;10.8;;;;;259203;6027;O;3
5;1;6;2;1;5;27;60;4;2;0;0;;2;3;;;0;1;1;1;0;1;0;2;2;;0;NICE AVENUE DE (RN7);;10.8;;;;;259204;6027;O;3
5;1;6;1;1;6;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;11;0;ORANGERS AVENUE DES;;10.8;;;;;259205;6027;O;2
5;5;6;1;1;7;123;60;4;0;0;0;;2;2;;;0;2;3;1;0;1;0;0;1;755;0;PUGETS MOYENNE CORNICHE DES;;10.8;;;;;259206;6123;O;1
5;1;7;1;1;1;29;60;4;0;0;0;;2;2;;;0;1;2;1;0;1;0;1;9;0;0;GIONO (RUE);;10.8;;;;;259207;6029;O;2
5;5;6;1;1;6;30;60;4;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;21;0;JEANPIERRE (AVENUE MAURICE);;10.8;;;;;259208;6030;O;2
5;3;7;1;1;3;29;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;9;0;0;LATOUR MAUBOURG (RUE);;10.8;;;;;259209;6029;O;2
5;1;7;1;1;3;29;60;2;0;0;0;;2;4;;;0;1;1;1;0;1;0;1;9;0;0;CARNOT (BOULEVARD);;10.8;;;;;259210;6029;O;2
5;1;7;1;1;7;29;60;4;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;1;0;0;PANTIERO (PROMENADE DE LA);;10.8;;;;;259211;6029;O;2
5;1;6;1;1;3;30;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;9;0;0;DE GAULE (RUE DU GENERAL);;10.8;;;;;259212;6030;O;2
5;1;7;1;1;5;29;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;0;2;1;72;0;JOURDAN (AVENUE MICHEL);;10.8;;;;;259213;6029;O;3
5;1;7;1;1;3;29;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;9;0;0;CROISETTE (BOULEVARD DE LA);;10.8;;;;;259214;6029;O;2
5;1;7;1;1;6;29;60;2;0;0;0;;1;2;;;0;1;3;1;0;1;0;1;9;0;0;ALEXANDRE III (BOULEVARD );;10.8;;;;;259215;6029;O;2
5;5;7;2;1;3;29;60;2;0;0;0;;2;4;;;0;1;1;1;0;1;0;1;9;0;0;CARNOT (BOULEVARD);;10.8;;;;;259216;6029;O;2
5;5;7;1;3;6;29;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;1;10;0;CROISETTE (BOULEVARD DE LA);;10.8;;;;;259217;6029;O;2
5;1;7;1;1;3;29;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;9;0;0;FRAYERE (CHEMIN DE LA);;10.8;;;;;259218;6029;O;2
5;1;6;1;2;7;30;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;9;0;0;DOUMER (BOULEVARD PAUL);;10.8;;;;;259219;6030;O;2
5;2;7;1;1;7;29;60;4;0;0;0;;2;2;;;0;1;0;1;0;1;0;1;9;60;0;VALLAURIS (AVENUE DE);;10.8;;;;;259220;6029;O;2
5;1;7;1;1;6;29;60;9;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;9;0;0;ROUBINE (AVENUE DE LA);;10.8;;;;;259221;6029;O;2
5;1;7;1;1;1;29;60;4;0;0;0;;2;2;;;0;2;3;1;0;1;0;1;1;0;0;BRET (AVENUE DU CDT);;10.8;;;;;259222;6029;O;2
5;5;7;1;1;7;29;60;4;1;0;0;;1;1;;;0;1;1;1;0;1;0;0;9;0;0;FERRAGE (BOULEVARD DE LA);;10.8;;;;;259223;6029;O;1
5;1;5;1;1;5;12;60;2;0;0;0;;2;2;;;0;2;3;1;0;1;0;2;1;1184;0;CORNICHE (MOYENNE, N° 1 A 2015);;10.8;;;;;259224;6012;O;3
5;1;1;3;1;3;83;60;3;5;0;0;;3;2;;;0;1;1;1;0;1;0;2;1;1;0;COTY (COURS RENE, SENS MONT/MER);;10.8;;;;;259225;6083;O;3
5;1;1;1;1;2;83;60;4;0;0;0;;2;2;1;0;0;1;1;1;0;1;0;1;0;;0;BORASCHI;;10.8;;;;;259226;6083;O;2
5;5;5;1;2;7;104;60;2;0;0;0;;2;2;;;0;1;2;4;0;1;0;0;1;104;0;AZUR (AVENUE DE LA COTE D');;10.8;;;;;259227;6104;O;1
5;1;9;2;1;3;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;1;0;0;FOCH (AV. MARECHAL);;10.8;;;;;259228;6088;O;2
5;1;9;1;1;1;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;26;0;GAMBETTA (JUSQU'AU N° 62/73);;10.8;;;;;259229;6088;O;2
5;1;9;2;1;7;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;0;1;1;0;0;SMOLLET (R.);;10.8;;;;;259230;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;0;0;BCA (RUE DU 22IEME);;10.8;;;;;259231;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;1;151;0;TURIN (RTE DE);;10.8;;;;;259232;6088;O;2
5;5;9;1;1;6;88;60;3;0;0;0;;3;2;;;0;1;1;1;0;1;0;0;1;0;0;RD 6202;;10.8;;;;;259233;6088;O;1
5;1;9;3;1;3;88;60;3;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;1;0;0;RD 6202;;10.8;;;;;259234;6088;O;2
